month,outlet_id,name,trading_area,company,class_of_market,lat,lng,ms,hsd,ms_ly,hsd_ly,,,,
2025-07,168865,THANKOM PETRO PARK,CHETTIPADI TO CHELARI,BPC,E,11.0898756,75.878525,72,36,68,52,,,,
2025-07,146265,MALIYAKKAL FUELS,CHEMMAD,BPC,E,11.0466849,75.9110172,96,96,108,108,,,,
2025-07,254121,KOHINOOR PETROLEUM,CHELARI,BPC,D1,11.119522,75.8931872,8,4,0,0,,,,
2025-07,182026,FIDHA PETROLEUM,B.P ANGADI,BPC,C,10.9037746,75.9219113,108,72,120,108,,,,
2025-07,184424,HAJI MUHAMMED ALI SONS,AILATHUR,BPC,E,10.8715946,75.9338532,116,76,120,96,,,,
2025-07,258634,ALOHA PETROLEUM,KONDOTTY,BPC,C,,,0,4,0,0,,,,
2025-07,258702,GREENWAY FUELS,KURUMBATHUR,BPC,E,,,0,4,0,0,,,,
2025-07,259357,ROYAL AUTO FUELS,OTHUKKUNGAL (ON SH),BPC,E,11.0206781,76.0228274,0,4,0,0,,,,
2025-07,41070555,VISTA FUELS,VETTICHIRA,HPCL,D1,10.9135126,76.0454023,0,0,0,0,,,,
2025-07,41028327,VENGARA FUELS,VENGARA-POOCHOLAMAD ROAD,HPCL,E,11.0550999,75.9780664,56,40,48,48,,,,
2025-07,41006140,KUNDUPUZHAKKAL FUELS,VENGARA,HPCL,D2,11.0512157,75.9884958,114,200,100.5,169.5,,,,
2025-07,41072566,NMS PETROLEUM,VATTATHANI,HPCL,C,10.9589216,75.8958929,85,65,0,0,,,,
2025-07,41028341,PRIMO PETROLEUM,VALLIKUNNU,HPCL,E,11.10483,75.838501,78,66,92,76,,,,
2025-07,41074059,MALABAR PETROLEUM,VALIYAPARAMBU,HPCL,E,11.0006541,76.0487356,53,73,0,0,,,,
2025-07,41026048, P ACHUTHAN NAIR & CO-VA,VALANCHERY-KOPPAM ROAD,HPCL,C,10.8858393,76.0736275,57,97,53,99,,,,
2025-07,41072515,MATSYAFED FUELS,VAKKAD,HPCL,E,10.8965965,75.8927423,85,57,0,0,,,,
2025-07,41002036, J&M PETROLEUM,VAILATHUR,HPCL,D2,10.9434552,75.9388991,71,53,72,60,,,,
2025-07,41027813,  JAMEELA PETROLEU5,TIRUR(ON SH71),HPCL,D2,10.9181962,75.9257248,80,112,92,136,,,,
2025-07,41072571,VORTEX FUELS,TIRUR (ON EZHUR ROAD),HPCL,C,10.9079172,75.9370621,85,55,0,0,,,,
2025-07,41030288, RAHINA PETROLEU5,TIRUR,HPCL,C,10.9260204,75.9124693,84,84,96,72,,,,
2025-07,41028685,MSHSD CHANGAMPALLY FUELS,THIRUNAVAYA,HPCL,E,10.87099707,75.95968442,72,52,56,40,,,,
2025-07,41028384,THEYYALINGAL PETROLEUM,THEYYALA,HPCL,E,10.9882831,75.9065332,91,63,109,81,,,,
2025-07,41011423,VALLIYAMMU PETROLEUM,THAVANUR,HPCL,D1,10.8355228,75.9896452,142,162,102,114,,,,
2025-07,41009099, CP HASSAINAR HAJI SON,TANUR,HPCL,C,10.95394043,75.87623017,0,0,0,0,,,,
2025-07,41011494, HIGHWAY FUELS,RANDATHANI,HPCL,D1,10.9747704,76.0073504,76,88,48,72,,,,
2025-07,41002044, THEYYAMPATTIL PETROLEUM,PUTHANATHANI,HPCL,D1,10.9342565,76.0071006,54,62,32,52,,,,
2025-07,41069662,ADHOC KAMMUS FUELS/ADHOC KALATHINGAL PETROLEUM,PULIKKAL,HPCL,D1,11.17078447,75.9131242,100,90,90,90,,,,
2025-07,41006132,ESS VEE AGENCIES,PONNANI (ON NH66),HPCL,D1,10.7810895,75.9243424,36,12,44,28,,,,
2025-07,41025523,7 MANI AND CO,Ponnani,HPCL,C,10.78221,75.91844,0,20,0,24,,,,
2025-07,41000173,7 MANI AND CO MS RESITEMENT,Ponnani,HPCL,C,10.78102,75.92429,66,0,60,0,,,,
2025-07,41011374,HSD MATSYAFED DIESEL BUNK PONNANI,Ponnani,HPCL,C,10.785547,75.917065,0,12,0,12,,,,
2025-07,41028728, WEST COAST PETROLEUM AG,PARAPPANANGADI,HPCL,C,11.0486724,75.8588415,21,49,24,60,,,,
2025-07,41030464,TKB PETROLEUM,PARAMBIL PEEDIKA,HPCL,E,11.1033011,75.9244014,70,56,76,64,,,,
2025-07,41028674,M P T Petroleum ,PALLIKKAL BAZAR,HPCL,E,11.1522707,75.9177496,64,68,65,67,,,,
2025-07,41030460,OTHUKUNGAL FUELS,OTHUKKUNGAL (ON SH),HPCL,D2,11.0225994,76.0235667,100,130,96,132,,,,
2025-07,41011412,DAKOTA FILL & FLY,Naduvattom Karinkalathani Road,HPCL,E,10.7715175,75.9993812,76,60,70,58,,,,
2025-07,41070271,VOYAGE FUELS,KUTTIPURAM (ON NH),HPCL,D1,10.8668424,76.0406967,40,60,0,0,,,,
2025-07,41028463, BALAN AND MOHAN,Kuttippuram,HPCL,E,10.8438062,76.031948,84,84,80,100,,,,
2025-07,41011151,MSHSD RAINBOW PETROLEUM,KURUMBATHUR,HPCL,E,10.89844287,75.99555897,104,74,102,82,,,,
2025-07,41012307, KUNNUMPURAM PETROLEUM,KUNNUMPURAM,HPCL,D2,11.081187,75.95081,83,119,72,108,,,,
2025-07,41028450, P ACHUTHAN NAIR & CO-KO,KOTTAKKAL (ON NH),HPCL,D1,10.99908,75.99129,65,151,60,172,,,,
2025-07,41030308,5 7 PUTHIYAVEETIL AGENCIES,KONDOTTY,HPCL,D1,11.15986,75.946536,0,0,0,0,,,,
2025-07,41029341, CP MOHAMED KUTTY,KONDOTTY,HPCL,D1,11.1508858,75.9591193,85,135,92,160,,,,
2025-07,41002023, SEEPEACE FUELS,KONDOTTY,HPCL,D1,11.1423633,75.970181,115,185,100,160,,,,
2025-07,41012511, KOLAPPURAM PETROLEUM AG,KOLAPPURAM,HPCL,D1,11.0615467,75.9348007,169,183,115,125,,,,
2025-07,41005475,PAZHERI FUELS,KALOTH,HPCL,D2,11.1478335,75.9784852,63,55,56,52,,,,
2025-07,41002047, P K AUTO FUELS,KAKKANCHERY,HPCL,D1,11.143891,75.895467,68,44,61,43,,,,
2025-07,41028388,PC PETROLEUM,KAKKANCHERY,HPCL,D1,11.15615092,75.89105206,53,73,69,69,,,,
2025-07,41012299, STAR PETROLEUM,KAKKAD,HPCL,D1,11.0215473,75.9480411,36,36,32,40,,,,
2025-07,41011141,MSHSD KOZHIKKAL SONS PETROLEUM,KAKKAD,HPCL,D1,10.99622094,75.96098932,74,56,88,80,,,,
2025-07,41028149,GOVINDA AGENCIES,Edappal (on SH),HPCL,D2,10.8110471,76.0101634,105,99,88,80,,,,
2025-07,41012278,KUMAR PETROLEUM,Edappal (on SH),HPCL,D2,10.7722207,76.0145387,187,275,171,207,,,,
2025-07,41076797,NICE PETROLEUM,Edappal (on MDR),HPCL,E,10.7849653,76.0181996,0,0,0,0,,,,
2025-07,41074486,ABRAJ PETROLEUM,Edappal (on MDR),HPCL,E,10.7855157,76.0034548,4,0,0,0,,,,
2025-07,41075133,OASIS PETROLEUM,CHETTIPADI TO CHELARI,HPCL,E,11.0798806,75.8583326,0,0,0,0,,,,
2025-07,41006143, THEJUS PETROLEUM CHEMMA,CHEMMAD(ON SH65),HPCL,D2,11.043076,75.9050597,113,69,122,78,,,,
2025-07,41075039,TIRURANGADI FUELS ,CHEMMAD,HPCL,C,11.0342203,75.9081167,82,58,0,0,,,,
2025-07,41064103,ENERGY PETRO PARK,CHELARI,HPCL,D1,11.1031333,75.892462,82,84,0,0,,,,
2025-07,41012528, L & G PETRO POINT,Changaramkulam,HPCL,D2,10.7327111,76.0440303,74,66,68,64,,,,
2025-07,41075131,L & K FUELS,B.P ANGADI,HPCL,E,10.8866792,75.9305574,0,0,0,0,,,,
2025-07,41006921, KPK PETROLEUM,AILATHUR,HPCL,E,10.85486584,75.93893765,87,67,88,80,,,,
2025-07,41072529,CK PETROLEUM,AILATHUR,HPCL,E,10.8311191,75.9488763,73,39,0,0,,,,
2025-07,41075058,MAMPURAM FUELS, VK PADI MAMBURAM ROAD ,HPCL,E,11.0767651,75.9029706,4,0,0,0,,,,
2025-07,41077874,KN FUELS,KOHINOOR,HPCL,E,11.1258707,75.8975123,0,0,0,0,,,,
2025-07,369496,ATR PETROLEUM,VETTICHIRA,IOC,D1,10.9286167,76.02627153,84,92,43,47,,,,
2025-07,193180,VARADA FUELS,VETTICHIRA,IOC,D1,10.925452,76.030547,52,104,40,128,,,,
2025-07,365027,GOLDEN FUELS,VAZHAYUR,IOC,E,11.2120279,75.9037622,20,16,0,0,,,,
2025-07,374994,ANANGADI FUELS,VALLIKUNNU,IOC,E,,,0,0,0,0,,,,
2025-07,198669,PAYINGAL PETROLEUM,VALANCHERY-PERINTHALMANNA ROAD TIR RSA,IOC,D2,10.893371,76.074432,44,100,40,92,,,,
2025-07,288174,KTJ PETROLEUM,VALANCHERY-KOPPAM ROAD,IOC,E,10.8811232,76.0864122,144,108,120,96,,,,
2025-07,125132,SIGMA ENTERPRISES,Valanchery,IOC,D1,10.897987,76.061268,75,97,104,124,,,,
2025-07,289385,CP PETROLEUM,VAKKAD,IOC,E,10.875418,75.897813,100,104,137,119,,,,
2025-07,366596,ARAFA PETROMART,VAKKAD,IOC,E,10.8922839,75.9133662,0,0,0,0,,,,
2025-07,367842,FUELMAX PETROLEUM,VAILATHUR-KARINKAPPARA ROAD,IOC,E,10.958012,75.946393,65,57,0,0,,,,
2025-07,132413,P.K.FUELS,VAILATHUR,IOC,D2,10.95326,75.949828,10,10,82,82,,,,
2025-07,187714,SALEEMA PETROLEUM,TIRUR(ON SH71),IOC,D2,10.93195,75.933382,68,100,68,112,,,,
2025-07,289389,KHALOORIKA PETROLEUM,TIRUR (ON EZHUR ROAD),IOC,C,10.904376,75.939109,16,8,75,45,,,,
2025-07,337736,AMMENGARAS PETROLEUM,TIRUR (ON EZHUR ROAD),IOC,C,10.91527,75.92592,58,46,68,60,,,,
2025-07,131235,INTERNATIONAL PETROLEUM,TIRUR,IOC,C,10.926949,75.911624,0,0,80,76,,,,
2025-07,373070,TIRUR PETROLEUM,TIRUR,IOC,C,10.92329381,75.91317855,108,81,0,0,,,,
2025-07,187723,EMINENCE PETROLEUM,THIRUNAVAYA,IOC,E,10.863214,75.974678,73,81,59,86,,,,
2025-07,330792,A K PETROLEUM,THEYYALA,IOC,E,10.991809,75.914709,46,46,50,54,,,,
2025-07,188272,FULL FILL FUELS,TANUR,IOC,C,10.980408,75.876741,107,317,99.5,250.5,,,,
2025-07,124991,K.S CIVIL SUPPLIES CO (TANUR),TANUR,IOC,C,10.9842,75.87501,52,32,50,30,,,,
2025-07,355549,THAJ FUELS,RANDATHANI,IOC,D1,10.958543,76.007593,69,97,45,63,,,,
2025-07,348927,PUTHANATHANI PETROLEUM,PUTHANATHANI,IOC,D1,10.940877,75.999996,51,77,72,94,,,,
2025-07,337735,VEE PEE PETROLEUM,POOKATTIRI,IOC,D2,10.9026,76.090888,95,105,85,115,,,,
2025-07,125144,HIGHWAY PETROLEUM AGENCY,PONNANI (ON NH66),IOC,D1,10.760971,75.927561,93.5,60.5,99,81,,,,
2025-07,299051,BENZY FUEL,PONNANI (ON NH66),IOC,D1,10.776616,75.940181,72,64,73,66,,,,
2025-07,378694,JAI PETROLEUM,PONNANI (ON NH66),IOC,D1,10.70888,75.95597,0,0,0,0,,,,
2025-07,125128,BENZY PETROLEUM,Ponnani,IOC,C,10.78205,75.935614,85,65,68,79,,,,
2025-07,272261,POOLAKUNDAN PETROLEUM,PARAPPUR-TIR RSA,IOC,E,11.027646,75.995407,54,50,54,50,,,,
2025-07,185764,GRACE PETROLEUM,PARAPPANANGADI,IOC,C,11.052979,75.856068,103,119,107,129,,,,
2025-07,194760,PERUVALLUR PETROLEUM,PARAMBIL PEEDIKA,IOC,E,11.113143,75.947999,61,73,84,96,,,,
2025-07,269683,PALLIKKAL FUELS,PALLIKKAL BAZAR,IOC,E,11.150142,75.90978,28,32,24,36,,,,
2025-07,277552,MALIYAKKAL,OORAKAM,IOC,D2,11.0648,76.0286,111,353,110,275,,,,
2025-07,331474,MANISSERY FUELS,Naduvattom Karinkalathani Road,IOC,E,10.759932,75.972687,108,70,101,65,,,,
2025-07,333010,MUTHUVALLUR PETROLEUM,MUTHUVALLUR,IOC,E,11.1775,76.0016219,62,40,60,40,,,,
2025-07,353705,MALAPPURATH PETROLEUM,MATHAMKULAM,IOC,E,11.11675,75.93966,25,37,0,0,,,,
2025-07,371069,MEKKAMANNIL PETROLEUMS,MATHAMKULAM,IOC,E,11.1294769,75.946753,0,0,0,0,,,,
2025-07,125209,SREE PETROLEUM AGENCIES,KUTTIPURAM (ON NH),IOC,D1,10.863983,76.038315,58,94,58,74,,,,
2025-07,194519,ANRANJU FUELS,Kuttippuram,IOC,E,10.844916,76.031944,54,94,51,109,,,,
2025-07,271724,FATHIMA PETROLEUM,KURUMBATHUR,IOC,E,10.92512,75.997416,105,191,103,189,,,,
2025-07,352152,KANNAMANGALAM FUELS,KUNNUMPURAM,IOC,D2,11.09305549,75.95439927,104,128,92,112,,,,
2025-07,125236,KIMS PETROLEUM,KOTTAKKAL (ON SH),IOC,D2,11.009417,76.014228,110,145,115,170,,,,
2025-07,187703,NEELANKATH VEERANKUTTY HAJI,KOTTAKKAL (ON NH),IOC,D1,10.99159,75.993119,140,162,126,186,,,,
2025-07,208096,BROTHERS PETROLEUM,KONDOTTY (ON EDAVANNAPARA ROAD),IOC,C,11.154782,75.958198,59,169,50,182,,,,
2025-07,188647,COCOKONDOTTY,KONDOTTY,IOC,D1,11.14287,75.96855,81.045,109.692,71.858,92.124,,,,
2025-07,378662,KODINHI FUELS,KODINHI,IOC,E,11.006486,75.911834,26,18,0,0,,,,
2025-07,339065,MALIYAKKAL PETROLEUM,KANNAMANGALAM,IOC,E,11.099242,75.974777,16,106,5,90,,,,
2025-07,328648,NALLATUTHODIKA PETROLEUM,Kanjipura Moodal Bypass,IOC,E,10.8971,76.04429,48,48,46,46,,,,
2025-07,366391,P HAMZA HAJI & SONS ADHOC ,KALPAKANCHERI,IOC,E,10.96218,75.97592,64,62,56,52,,,,
2025-07,374991,AMNA PETROLEUM,KALPAKANCHERI,IOC,E,10.9366296,75.9938703,0,0,0,0,,,,
2025-07,352145,B & B PETROLEUM,KALOTH,IOC,D2,11.1474457,75.9770871,82,82,80,80,,,,
2025-07,175973,P.P.PETROLEUM,KAKKANCHERY,IOC,D1,11.151203,75.894128,106,126,120,144,,,,
2025-07,372984,MKM PETROLEUM,KAKKANCHERY,IOC,D1,11.1434824,75.893588,0,0,0,0,,,,
2025-07,125004,KOOLATH MOHAMMED & SONS,KAKKAD,IOC,D1,,,0,0,0,0,,,,
2025-07,125203,EVEREST FUELS,Eramangalam,IOC,D2,10.723029,75.976825,91.5,44.5,76.5,41.5,,,,
2025-07,187712,ABISHEK AUTO FUELS,Edappal (on SH),IOC,D2,10.796931,76.006488,105,101,88,80,,,,
2025-07,193920,NICE PETROLUEM,Edappal (on MDR),IOC,E,10.787483,75.977958,102,66,81,61,,,,
2025-07,208616,EMARAT PETROLEUM,Edappal (on MDR),IOC,E,10.784467,76.014109,96,84,92,112,,,,
2025-07,216348,NIMS PETROLEUM,CHIRAMANGALAM,IOC,E,11.026891,75.8675,64,134,69,127,,,,
2025-07,352137,V K PETROLEUM,CHETTIPADI TO CHELARI,IOC,E,11.093467,75.881241,84,72,86,78,,,,
2025-07,289393,CHAKKEERI PETROLEUM,CHERUR,IOC,E,11.064706,75.987303,65,80,55,80,,,,
2025-07,252629,UCHAKKAVIL FUELS,CHEMMAD,IOC,E,11.0480791,75.9094099,84,72,80,76,,,,
2025-07,367798,ZEAL FUELS,CHEMBRA,IOC,C,10.932758,75.9227693,4,8,0,0,,,,
2025-07,124986,N.C. PETROLEUM ENTERPRISES,CHELARI,IOC,D1,11.111501,75.889906,68,74,60,60,,,,
2025-07,335802,ENERGY FUEL PARK,Changaramkulam,IOC,D2,10.73285,76.039442,118,100,100,92,,,,
2025-07,187704,CKM ASSOCIATES ,Changaramkulam,IOC,D2,10.733841,76.031172,159,115,151,107,,,,
2025-07,125235,P HAMZA HAJI & SONS,B.P ANGADI,IOC,C,10.902279,75.923327,107,110,117,148,,,,
2025-07,188253,ALKOS PETROLEUM AGENCY,B.P ANGADI,IOC,E,10.889744,75.929782,119,107,123,122,,,,
2025-07,188258,PRABHA FUEL STATION,AYIKKARAPPADI,IOC,D1,11.178269,75.894277,48,60,51,73,,,,
2025-07,346531,ZEAL PETROLEUM,AILATHUR,IOC,E,10.8320507,75.9482885,80,57,150,113,,,,
2025-07,380970,GRAND  FUELS,Kottakkal-Indianoor,IOC,C,10.9898428,76.0214803,0,0,0,0,,,,
2025-07,381831,KLS ZAEEM PETROLEUM,THAVANUR,IOC,D1,10.8359453,75.9894292,4,8,0,0,,,,
2025-07,52021446,JPS PETROLEUM,THANALUR,MRPL,E,10.9522027,75.916499,94,90,70,60.26509573,,,,
2025-07,52021106,MOONAKKAL PETROLEUM,POOKATTIRI,MRPL,D2,10.9025921,76.0895739,90,90,75,80.35346097,,,,
2025-07,52020226,KAPPADAN FUELS,MUTHUVALLUR,MRPL,E,11.1865141,75.9677788,90,90,75,80.35346097,,,,
2025-07,52021226,SMILE FUELS,KURUMBATHUR,MRPL,E,10.929334,75.99825,80,105,70,87.38438881,,,,
2025-07,52017906,ENOC PETROL STATION,KUNNUMPURAM,MRPL,D2,11.1089095,75.9566362,88,94,80,80.35346097,,,,
2025-07,52025746,Adnoc Fuels,CHETTIPADI TO CHELARI,MRPL,E,11.0815488,75.8609615,28,54,0,0,,,,
2025-07,52015446,NASEER PETROLEUM,AYIKKARAPPADI,MRPL,D1,11.179561,75.8893188,160,150,142.5,136.0986745,,,,
2025-07,25816909337,MALABAR PETROLEUM,VENGARA,NEL,D2,11.0490485,75.9557441,80,98,80,76,,,,
2025-07,51814369,Thadathil Petroleum,VATTATHANI,NEL,E,,,95,76,95,76,,,,
2025-07,25816910010,PMH PETROLEUM,VALIYAPARAMBU,NEL,E,,,80,94,70,80,,,,
2025-07,51818206,KRS PETRO PARK,VAILATHUR,NEL,D2,10.9745202,75.966958,55,63,55,63,,,,
2025-07,51810126,NVP PETROLEUM AGENCY,THEYYALA,NEL,E,10.999391,75.921136,62,62,65,70,,,,
2025-07,51816866,Pioneer Venture,RANDATHANI,NEL,D1,,,35,50,35,50,,,,
2025-07,40617,REGAL AMPM,PULIKKAL,NEL,D1,11.1676241,75.9301839,65,92,70,80,,,,
2025-07,35408,City Petroleum,PONNANI (ON NH66),NEL,D1,,,70,80,40,70,,,,
2025-07,16481,THIRUVONAM ENTERPRISES,PARAPPANANGADI,NEL,C,11.0704677,75.8537779,65,62,35,40,,,,
2025-07,37561,PULIKKAL FUELS,MORAYUR,NEL,D1,,,85,102,85,80,,,,
2025-07,41049,Mullakkalam Fuels,MATHAMKULAM,NEL,E,11.1313592,75.9440151,62,64,55,60,,,,
2025-07,51820546,RUNWAY PETROLEUM,CHIRAMANGALAM,NEL,C,11.0092005,75.8720943,47,48,47,48,,,,
2025-07,41970,KUNNATHERI PETROLEUM,CHELARI,NEL,D1,11.1028405,75.893087,58,62,45,52,,,,
2025-07,35407,Emirates Petroleum,Changaramkulam,NEL,D2,,,0,0,0,0,,,,
2025-07,51810366,MAGMA FUELS,AYIKKARAPPADI,NEL,D1,11.1806553,75.885785,82,70,80,70,,,,
2025-07,51815506,Naft Petroleum ,AILATHUR,NEL,E,10.838447,75.946537,75,70,75,70,,,,
2025-07,35405,GS International,Valanchery,RIL,D1,10.8923441,76.0656241,110,143,110,80,,,,
2025-07,16463,Neeliyat Petroleum,TIRUR(ON SH71),RIL,D2,10.9265725,75.9310443,105,130,110,104,,,,
2025-07,51917907,RAM FUELS,PARAPPANANGADI,RIL,C,11.0604608,75.8548487,173,180,180,210,,,,
2025-07,16477,BROTHERS PETROLEUM,KOTTAKKAL (ON NH),RIL,D1,10.997152,75.987773,150,220,180,230,,,,
2025-07,35406,C.K.Gopinathan Fuels,Edappal (on SH),RIL,D2,10.7903466,76.008724,0,0,0,0,,,,
2025-06,146267,MALIYAKKAL FILLING STATION,VENGARA,BPC,D2,11.0512894,75.9845704,166,264,154,258,,,,
2025-06,215812,MOOKKAMPARAMBATH AUTO FUELS (2020-21),VALLIKUNNU,BPC,E,11.12183,75.84632,100,56,92,52,,,,
2025-06,116140,KEYTEES PETROLEUM,Valanchery,BPC,D1,10.8867754,76.0728141,76,80,68,88,,,,
2025-06,230305,CITY PETROLEUM,VAILATHUR,BPC,D2,10.9703104,75.9658111,76,80,76,80,,,,
2025-06,146264,MIYAN PETROLEUM,THIRUNAVAYA,BPC,E,10.86345,75.97881,56,52,56,52,,,,
2025-06,162956,BP-THALAPPARA,THALAPPARA,BPC,D1,11.0741104,75.9036425,220,214.715,171.06,163.594,,,,
2025-06,149639,P M PETROLEUM,TANUR,BPC,C,10.96751,75.88492,64,68,76,68,,,,
2025-06,189806,AYISHA PETROLEUM,PONNANI(ON SH62),BPC,D2,10.780234,75.9488313,100,68,101,63,,,,
2025-06,143244,PARAPPANAD PETROLEUM,PARAPPANANGADI,BPC,C,11.0424998,75.8614383,48,72,48,72,,,,
2025-06,233926,ROYAL FUELS,PALLIKKAL BAZAR,BPC,E,11.1485197,75.9024727,84,84,70,70,,,,
2025-06,219106,MOROOTTIL FUELS (NRO 2020-21),MORAYUR,BPC,D1,11.13336,76.01423,117,223,95,213,,,,
2025-06,162537,CHAITHRAM FUELS,KUTTIPURAM (ON NH),BPC,D1,10.8576887,76.0365593,28,32,20,28,,,,
2025-06,147927,ITHIKKAL PETROLEUM,KOTTAKKAL (ON SH),BPC,D2,10.9999633,75.9965663,203,237,187,209,,,,
2025-06,146933,RISHA PETROLEUM,KALPAKANCHERI,BPC,E,10.93998,75.98066,116,112,120,120,,,,
2025-06,116141,VENGARA PETROLEUM AGENCY,KAKKAD,BPC,D1,11.038625,75.937835,125,111,157,167,,,,
2025-06,172015,ANUS FUEL AGENCY,KADAMPUZHA,BPC,E,10.93927,76.03884,87,97,84,88,,,,
2025-06,180272,P.N.M.FUELS,Eramangalam,BPC,D2,10.70267,75.98235,100,68,100,80,,,,
2025-06,116136,M.KUTTY HASSAN KUTTY & CO.,Edappal (on SH),BPC,D2,10.7834019,76.0078356,60,72,60,84,,,,
2025-06,168865,THANKOM PETRO PARK,CHETTIPADI TO CHELARI,BPC,E,11.0898756,75.878525,64,44,76,44,,,,
2025-06,146265,MALIYAKKAL FUELS,CHEMMAD,BPC,E,11.0466849,75.9110172,96,96,108,96,,,,
2025-06,254121,KOHINOOR PETROLEUM,CHELARI,BPC,D1,11.119522,75.8931872,0,0,0,0,,,,
2025-06,182026,FIDHA PETROLEUM,B.P ANGADI,BPC,C,10.9037746,75.9219113,112,80,112,92,,,,
2025-06,184424,HAJI MUHAMMED ALI SONS,AILATHUR,BPC,E,10.8715946,75.9338532,120,72,116,88,,,,
2025-06,258634,ALOHA PETROLEUM,KONDOTTY,BPC,C,,,0,0,0,0,,,,
2025-06,258702,GREENWAY FUELS,KURUMBATHUR,BPC,E,,,0,0,0,0,,,,
2025-06,259357,ROYAL AUTO FUELS,OTHUKKUNGAL (ON SH),BPC,E,11.0206781,76.0228274,0,0,0,0,,,,
2025-06,41070555,VISTA FUELS,VETTICHIRA,HPCL,D1,10.9135126,76.0454023,0,0,0,0,,,,
2025-06,41028327,VENGARA FUELS,VENGARA-POOCHOLAMAD ROAD,HPCL,E,11.0550999,75.9780664,52,44,48,36,,,,
2025-06,41006140,KUNDUPUZHAKKAL FUELS,VENGARA,HPCL,D2,11.0512157,75.9884958,110,170,92,170,,,,
2025-06,41072566,NMS PETROLEUM,VATTATHANI,HPCL,C,10.9589216,75.8958929,87,71,0,0,,,,
2025-06,41028341,PRIMO PETROLEUM,VALLIKUNNU,HPCL,E,11.10483,75.838501,97,49,92,64,,,,
2025-06,41074059,MALABAR PETROLEUM,VALIYAPARAMBU,HPCL,E,11.0006541,76.0487356,61,65,0,4,,,,
2025-06,41026048, P ACHUTHAN NAIR & CO-VA,VALANCHERY-KOPPAM ROAD,HPCL,C,10.8858393,76.0736275,45,81,56,100,,,,
2025-06,41072515,MATSYAFED FUELS,VAKKAD,HPCL,E,10.8965965,75.8927423,84,52,0,0,,,,
2025-06,41002036, J&M PETROLEUM,VAILATHUR,HPCL,D2,10.9434552,75.9388991,52,32,68,52,,,,
2025-06,41027813,  JAMEELA PETROLEU5,TIRUR(ON SH71),HPCL,D2,10.9181962,75.9257248,80,100,92,124,,,,
2025-06,41072571,VORTEX FUELS,TIRUR (ON EZHUR ROAD),HPCL,C,10.9079172,75.9370621,68,40,0,0,,,,
2025-06,41030288, RAHINA PETROLEU5,TIRUR,HPCL,C,10.9260204,75.9124693,88,68,108,96,,,,
2025-06,41028685,MSHSD CHANGAMPALLY FUELS,THIRUNAVAYA,HPCL,E,10.87099707,75.95968442,59,39,64,48,,,,
2025-06,41028384,THEYYALINGAL PETROLEUM,THEYYALA,HPCL,E,10.9882831,75.9065332,96,64,109,83,,,,
2025-06,41011423,VALLIYAMMU PETROLEUM,THAVANUR,HPCL,D1,10.8355228,75.9896452,126,140,107,123,,,,
2025-06,41009099, CP HASSAINAR HAJI SON,TANUR,HPCL,C,10.95394043,75.87623017,5,0,8,16,,,,
2025-06,41011494, HIGHWAY FUELS,RANDATHANI,HPCL,D1,10.9747704,76.0073504,56,60,43,55,,,,
2025-06,41002044, THEYYAMPATTIL PETROLEUM,PUTHANATHANI,HPCL,D1,10.9342565,76.0071006,39,47,32,40,,,,
2025-06,41069662,ADHOC KAMMUS FUELS/ADHOC KALATHINGAL PETROLEUM,PULIKKAL,HPCL,D1,11.17078447,75.9131242,80,80,85,75,,,,
2025-06,41006132,ESS VEE AGENCIES,PONNANI (ON NH66),HPCL,D1,10.7810895,75.9243424,40,20,48,36,,,,
2025-06,41025523,7 MANI AND CO,Ponnani,HPCL,C,10.78221,75.91844,0,4,0,12,,,,
2025-06,41000173,7 MANI AND CO MS RESITEMENT,Ponnani,HPCL,C,10.78102,75.92429,70,0,72,0,,,,
2025-06,41011374,HSD MATSYAFED DIESEL BUNK PONNANI,Ponnani,HPCL,C,10.785547,75.917065,0,24,0,48,,,,
2025-06,41028728, WEST COAST PETROLEUM AG,PARAPPANANGADI,HPCL,C,11.0486724,75.8588415,20,43,16,44,,,,
2025-06,41030464,TKB PETROLEUM,PARAMBIL PEEDIKA,HPCL,E,11.1033011,75.9244014,80,68,71,49,,,,
2025-06,41028674,M P T Petroleum ,PALLIKKAL BAZAR,HPCL,E,11.1522707,75.9177496,70,70,68,72,,,,
2025-06,41030460,OTHUKUNGAL FUELS,OTHUKKUNGAL (ON SH),HPCL,D2,11.0225994,76.0235667,111,127,104,124,,,,
2025-06,41011412,DAKOTA FILL & FLY,Naduvattom Karinkalathani Road,HPCL,E,10.7715175,75.9993812,67,50,65,49,,,,
2025-06,41070271,VOYAGE FUELS,KUTTIPURAM (ON NH),HPCL,D1,10.8668424,76.0406967,50,50,0,0,,,,
2025-06,41028463, BALAN AND MOHAN,Kuttippuram,HPCL,E,10.8438062,76.031948,75,79,84,84,,,,
2025-06,41011151,MSHSD RAINBOW PETROLEUM,KURUMBATHUR,HPCL,E,10.89844287,75.99555897,92,56,104,92,,,,
2025-06,41012307, KUNNUMPURAM PETROLEUM,KUNNUMPURAM,HPCL,D2,11.081187,75.95081,85.5,90.5,80,100,,,,
2025-06,41028450, P ACHUTHAN NAIR & CO-KO,KOTTAKKAL (ON NH),HPCL,D1,10.99908,75.99129,67,167,55,145,,,,
